BUYER_COUNTY,BUYER_STATE,mme,quantity,year,population
LEE,IA,13898.374222500202,11273.0,2012,35741.0
SCOTT,IA,49773.31269544001,47352.0,2012,165432.0
BLACK HAWK,IA,25030.678691100802,23044.0,2012,130843.0
MONONA,IA,2236.7549625000133,2121.0,2012,9242.0
GREENE,IA,1927.368600000011,1349.0,2012,9304.0
FRANKLIN,IA,2134.5573150000077,1322.0,2012,10650.0
WINNEBAGO,IA,2792.8233600000153,2007.0,2012,10800.0
KOSSUTH,IA,2840.052525000017,2403.0,2012,15510.0
PALO ALTO,IA,703.0096499999984,918.0,2012,9402.0
WARREN,IA,10984.243327725266,8351.0,2012,46239.0
LOUISA,IA,465.43405499999983,423.0,2012,11448.0
JEFFERSON,IA,3607.996913175026,2712.0,2012,16791.0
BUCHANAN,IA,1536.0117375000063,2064.0,2012,20988.0
BUENA VISTA,IA,2052.1410375000096,1875.0,2012,20215.0
HUMBOLDT,IA,1838.8564875000052,1440.0,2012,9818.0
FLOYD,IA,3223.843474087507,2118.0,2012,16204.0
GUTHRIE,IA,1799.3624700000055,1420.0,2012,10915.0
HANCOCK,IA,1036.3970700000011,891.0,2012,11320.0
LINN,IA,37500.45616312657,28507.0,2012,211954.0
BOONE,IA,8449.809187237643,4835.0,2012,26324.0
DES MOINES,IA,11111.278185000168,9901.0,2012,40268.0
CLINTON,IA,12763.319227500186,9719.0,2012,49074.0
OBRIEN,IA,1750.092367500005,1416.0,2012,14302.0
CRAWFORD,IA,2094.0774225000146,1875.0,2012,17100.0
MITCHELL,IA,1163.1800625000044,1171.0,2012,10761.0
JACKSON,IA,3552.06348750002,2759.0,2012,19807.0
SIOUX,IA,2415.24952500001,3233.0,2012,33776.0
WINNESHIEK,IA,1820.1556425000085,2037.0,2012,21033.0
GRUNDY,IA,1863.002213625008,1719.0,2012,12431.0
MADISON,IA,3921.9376200000147,2426.0,2012,15630.0
KEOKUK,IA,503.21435999999915,539.0,2012,10480.0
WOODBURY,IA,16433.29711451277,14454.0,2012,101948.0
BENTON,IA,2601.2837815875173,2209.0,2012,26044.0
LYON,IA,1766.06628750001,1087.0,2012,11623.0
TAYLOR,IA,467.7549374999993,504.0,2012,6292.0
CERRO GORDO,IA,16882.969353862743,12443.0,2012,44083.0
STORY,IA,11247.455295675178,9397.0,2012,89734.0
CLARKE,IA,3784.06321042501,2613.0,2012,9286.0
TAMA,IA,1705.547084062502,1757.0,2012,17746.0
HARRISON,IA,3940.043643862516,3378.0,2012,14838.0
CEDAR,IA,1045.9940663625039,1190.0,2012,18446.0
AUDUBON,IA,615.6620700000005,657.0,2012,6077.0
IOWA,IA,2047.1542275000093,1816.0,2012,16320.0
OSCEOLA,IA,723.0557550000008,485.0,2012,6413.0
HOWARD,IA,1671.3306750000006,1548.0,2012,9568.0
JONES,IA,2635.542637500012,2813.0,2012,20686.0
POTTAWATTAMIE,IA,24742.67276703823,23580.0,2012,92793.0
IDA,IA,1183.6782943125045,1420.0,2012,7113.0
CASS,IA,3657.5629492875264,3467.0,2012,13865.0
BUTLER,IA,1167.329138625002,1074.0,2012,14899.0
WAYNE,IA,1190.274975000002,805.0,2012,6372.0
MILLS,IA,3842.3932350000173,3681.0,2012,15028.0
CHEROKEE,IA,1698.0628704375079,1060.0,2012,12011.0
WORTH,IA,757.0270500000003,367.0,2012,7581.0
PAGE,IA,4842.766830225038,4443.0,2012,15902.0
MONROE,IA,1631.5465875000061,885.0,2012,7979.0
VAN BUREN,IA,1047.5267554500047,596.0,2012,7565.0
MAHASKA,IA,5107.555939537538,3211.0,2012,22432.0
POLK,IA,188395.85573442926,133555.0,2012,431811.0
CLAY,IA,3383.751427725015,2806.0,2012,16649.0
POWESHIEK,IA,3271.9314590625213,2805.0,2012,18888.0
PLYMOUTH,IA,2086.5004875000104,2289.0,2012,24911.0
DAVIS,IA,795.5618025000023,649.0,2012,8718.0
DICKINSON,IA,2699.428977712515,2325.0,2012,16778.0
APPANOOSE,IA,3885.611911800026,3527.0,2012,12858.0
JOHNSON,IA,12618.452523375245,13543.0,2012,131627.0
UNION,IA,3288.792892500016,2968.0,2012,12525.0
ADAMS,IA,307.7047499999997,202.0,2012,4027.0
FAYETTE,IA,3853.122417937525,3167.0,2012,20894.0
DECATUR,IA,2304.8479350000084,1459.0,2012,8382.0
JASPER,IA,9496.091390662603,5875.0,2012,36823.0
WRIGHT,IA,4099.424974087521,2613.0,2012,13173.0
DELAWARE,IA,1530.029850000005,1608.0,2012,17721.0
MARSHALL,IA,10717.632753862676,7301.0,2012,40568.0
SHELBY,IA,1798.681012500005,1493.0,2012,12158.0
WASHINGTON,IA,3089.287350000029,2649.0,2012,21765.0
CLAYTON,IA,1475.5738125000046,1397.0,2012,18056.0
HARDIN,IA,3083.3992538625207,3386.0,2012,17479.0
MUSCATINE,IA,6546.143217262581,4646.0,2012,42729.0
ALLAMAKEE,IA,1795.5102375000088,1086.0,2012,14285.0
POCAHONTAS,IA,760.7889000000024,696.0,2012,7307.0
CHICKASAW,IA,1143.785550000001,1456.0,2012,12409.0
CARROLL,IA,4841.731650225062,4283.0,2012,20751.0
CHEBOYGAN,MI,11576.242800000187,7127.0,2006,27249.0
KALAMAZOO,MI,54571.84199300599,30191.0,2006,244178.0
LUCE,MI,2838.4397760000047,1663.0,2006,6736.0
CHIPPEWA,MI,10538.232799087622,7160.0,2006,39051.0
HURON,MI,6046.1099325000205,4919.0,2006,34363.0
HILLSDALE,MI,8129.189595000056,5002.0,2006,47499.0
INGHAM,MI,50576.31311900648,32195.0,2006,282104.0
GRATIOT,MI,4893.940148174999,3700.0,2006,42714.0
NEWAYGO,MI,11889.300487500195,9430.0,2006,49287.0
OTSEGO,MI,9405.720852225148,6397.0,2006,24805.0
BAY,MI,30781.193628864352,19165.0,2006,108711.0
OSCEOLA,MI,4039.1453740875013,2758.0,2006,23887.0
ALCONA,MI,1409.5992375000067,1511.0,2006,11503.0
BENZIE,MI,3173.6154750000105,2076.0,2006,17867.0
OTTAWA,MI,30341.725784676695,20844.0,2006,258003.0
TUSCOLA,MI,6857.167667812548,5051.0,2006,57472.0
BARRY,MI,7600.386011587541,4314.0,2006,59610.0
KENT,MI,92860.61199151404,69381.0,2006,595191.0
OCEANA,MI,5527.997157937517,3118.0,2006,27484.0
CASS,MI,3712.5146249999934,2601.0,2006,52282.0
CRAWFORD,MI,9639.55440386254,4712.0,2006,14597.0
LIVINGSTON,MI,29653.25014071476,20794.0,2006,181620.0
KALKASKA,MI,5521.195162500011,2687.0,2006,17572.0
VAN BUREN,MI,24342.102052725848,11947.0,2006,77019.0
CHARLEVOIX,MI,7857.4857870000415,4542.0,2006,26394.0
CLARE,MI,15086.095087500078,7120.0,2006,31612.0
EATON,MI,20878.57799840091,14600.0,2006,108364.0
ISABELLA,MI,10262.357350225135,7557.0,2006,68556.0
MIDLAND,MI,23544.908727588114,13944.0,2006,83693.0
SHIAWASSEE,MI,23981.398841588267,13062.0,2006,72839.0
LAPEER,MI,15527.298462500194,11021.0,2006,91691.0
BERRIEN,MI,39918.246371364265,21098.0,2006,157537.0
WEXFORD,MI,14015.012400225192,7821.0,2006,32461.0
SAINT JOSEPH,MI,16875.926683762747,9296.0,2006,62236.0
SAGINAW,MI,47100.046630079196,24968.0,2006,205822.0
MASON,MI,6560.076270225077,5364.0,2006,28846.0
ALLEGAN,MI,16963.749678862507,8197.0,2006,111156.0
BRANCH,MI,7653.541612500075,4853.0,2006,46805.0
GRAND TRAVERSE,MI,31316.064165001266,16446.0,2006,84705.0
CALHOUN,MI,46647.684749503234,28143.0,2006,138291.0
MONTCALM,MI,11187.858353125039,6670.0,2006,63806.0
MECOSTA,MI,9108.623550000102,5914.0,2006,42876.0
IONIA,MI,8366.958457725084,5460.0,2006,65157.0
JACKSON,MI,42681.87410299129,22058.0,2006,163387.0
MANISTEE,MI,6934.552912500044,3838.0,2006,25201.0
IOSCO,MI,10579.836078862692,7346.0,2006,26869.0
WASHTENAW,MI,67043.48187623061,35418.0,2006,344018.0
ALPENA,MI,8739.156862500175,6613.0,2006,30209.0
CLINTON,MI,15610.247887500025,7573.0,2006,72881.0
MACKINAC,MI,2308.2982425000077,1126.0,2006,11474.0
ANTRIM,MI,7661.3943900000295,2706.0,2006,24278.0
GLADWIN,MI,10246.447141950044,5598.0,2006,26726.0
SAINT CLAIR,MI,35670.43056479063,26176.0,2006,168312.0
MENOMINEE,MI,3511.2326235000123,3095.0,2006,24472.0
HOUGHTON,MI,6162.682771762575,4378.0,2006,35765.0
LAKE,MI,1348.7023725000035,837.0,2006,11707.0
ONTONAGON,MI,1559.8691250000022,522.0,2006,7241.0
OGEMAW,MI,15020.573602950113,22575.0,2006,22003.0
MONTMORENCY,MI,3605.0129249999877,2979.0,2006,10125.0
PRESQUE ISLE,MI,3281.569852500003,1587.0,2006,14006.0
OSCODA,MI,2909.963066362497,1545.0,2006,9090.0
OAKLAND,MI,299841.8033579393,155125.0,2006,1202256.0
ROSCOMMON,MI,10457.802000000094,7318.0,2006,25560.0
ARENAC,MI,2970.966183000003,2633.0,2006,16968.0
MUSKEGON,MI,46450.380772615565,25738.0,2006,173710.0
GENESEE,MI,109022.4170375841,64331.0,2006,441164.0
SANILAC,MI,4458.275688450006,3370.0,2006,44917.0
ALGER,MI,2201.780175000004,1035.0,2006,9687.0
DICKINSON,MI,7578.861367500071,5652.0,2006,26951.0
LENAWEE,MI,22005.796188725795,13049.0,2006,101715.0
DELTA,MI,8008.6858575000915,8305.0,2006,37898.0
LEELANAU,MI,2337.558433499997,1199.0,2006,21818.0
IRON,MI,3678.0163125000067,1944.0,2006,12248.0
BARAGA,MI,1850.35978500001,1207.0,2006,8940.0
GOGEBIC,MI,2801.790525000012,2278.0,2006,16552.0
MISSAUKEE,MI,2196.853344000008,1115.0,2006,15043.0
SCHOOLCRAFT,MI,3595.191525000017,1433.0,2006,8946.0
WAYNE,MI,413864.650093162,250747.0,2006,1932490.0
EMMET,MI,21665.96474700029,8365.0,2006,32926.0
MACOMB,MI,220978.2798991252,126451.0,2006,833328.0
MONROE,MI,36466.73830676569,24538.0,2006,153460.0
MARQUETTE,MI,12819.532199000434,10466.0,2006,66002.0
MONTCALM,MI,12207.536211237619,7969.0,2007,63560.0
GLADWIN,MI,10127.163336800075,6120.0,2007,26285.0
HOUGHTON,MI,6921.916760887561,4842.0,2007,35839.0
IONIA,MI,8633.325158625072,6194.0,2007,65189.0
MANISTEE,MI,7435.603026000074,5585.0,2007,25077.0
IOSCO,MI,11106.06332906271,8024.0,2007,26749.0
MECOSTA,MI,9822.788406000142,6942.0,2007,42640.0
ALGER,MI,2369.4357000000064,1123.0,2007,9779.0
ALLEGAN,MI,19264.511761162725,9634.0,2007,111427.0
BRANCH,MI,8402.552130862594,5441.0,2007,46788.0
MONTMORENCY,MI,3806.462745000005,3136.0,2007,9996.0
ONTONAGON,MI,1180.0608749999994,387.0,2007,7133.0
MASON,MI,7662.704409000118,6475.0,2007,28685.0
SAINT JOSEPH,MI,17645.236999762932,10368.0,2007,62243.0
OSCODA,MI,2954.177565675009,1717.0,2007,9039.0
WEXFORD,MI,15808.98707508769,8985.0,2007,32650.0
LAPEER,MI,17003.561659012772,12480.0,2007,91130.0
SCHOOLCRAFT,MI,2943.430050000016,1327.0,2007,8823.0
BARAGA,MI,2018.904637500015,1310.0,2007,8930.0
SHIAWASSEE,MI,25331.53322816329,14252.0,2007,72426.0
IRON,MI,3535.2603000000154,2114.0,2007,12183.0
MIDLAND,MI,27702.51724403842,17405.0,2007,83600.0
ISABELLA,MI,11571.36524550022,9097.0,2007,69012.0
ARENAC,MI,3484.6526250000024,3035.0,2007,16811.0
CLINTON,MI,18715.541920350235,9238.0,2007,73740.0
CLARE,MI,14430.881486812554,7568.0,2007,31353.0
ALPENA,MI,9409.443270000163,6612.0,2007,30180.0
ROSCOMMON,MI,11605.912167862689,8888.0,2007,25318.0
SAINT CLAIR,MI,42283.71735570415,32863.0,2007,167526.0
SANILAC,MI,5440.395591712538,4077.0,2007,44629.0
TUSCOLA,MI,8139.069766575059,5847.0,2007,57169.0
BARRY,MI,7724.056392037568,4941.0,2007,59969.0
LEELANAU,MI,2273.0071470000016,1114.0,2007,21809.0
VAN BUREN,MI,27630.40523081337,13761.0,2007,76639.0
OCEANA,MI,6101.782726312529,3522.0,2007,27251.0
MISSAUKEE,MI,2281.542204000008,1114.0,2007,15009.0
CRAWFORD,MI,10762.335341362494,4994.0,2007,14455.0
EMMET,MI,18376.8755257502,8139.0,2007,32794.0
KALKASKA,MI,7149.212109262495,3471.0,2007,17540.0
ANTRIM,MI,9030.251052500042,3038.0,2007,24248.0
CHIPPEWA,MI,10885.463589500216,7400.0,2007,39314.0
CASS,MI,4085.064912862495,2942.0,2007,52623.0
LAKE,MI,1224.8269500000024,744.0,2007,11692.0
ALCONA,MI,1625.5473038625018,1315.0,2007,11412.0
OTSEGO,MI,10059.015013125203,7305.0,2007,24719.0
GOGEBIC,MI,3420.690592500013,2521.0,2007,16515.0
MACKINAC,MI,2415.996637500009,1217.0,2007,11448.0
OGEMAW,MI,15627.865307362781,11628.0,2007,21941.0
DICKINSON,MI,8451.333112500102,7341.0,2007,26881.0
HILLSDALE,MI,9037.6907780001,5830.0,2007,47336.0
CHARLEVOIX,MI,7642.705627725097,4803.0,2007,26499.0
PRESQUE ISLE,MI,3403.8095663625045,1853.0,2007,13942.0
DELTA,MI,8223.353889000091,7697.0,2007,37584.0
MENOMINEE,MI,2596.878189000015,2350.0,2007,24322.0
CHEBOYGAN,MI,12158.34652050026,8104.0,2007,27093.0
MARQUETTE,MI,14226.195110400551,12684.0,2007,66131.0
HURON,MI,6930.7042320000855,5689.0,2007,34034.0
GRATIOT,MI,5752.323067575043,4882.0,2007,42824.0
NEWAYGO,MI,13391.812909500271,12443.0,2007,49328.0
OSCEOLA,MI,4318.486459087513,3076.0,2007,23827.0
BENZIE,MI,3724.7146031625152,2185.0,2007,17863.0
MACOMB,MI,287432.09338927513,160401.0,2007,835703.0
LUCE,MI,3346.5385500000098,1954.0,2007,6791.0
JACKSON,MI,48156.8653985664,25851.0,2007,163316.0
WASHTENAW,MI,77483.90008981945,42434.0,2007,345310.0
MONROE,MI,43205.85720387938,29691.0,2007,153424.0
WAYNE,MI,563497.3401511015,261023.0,2007,1900992.0
GRAND TRAVERSE,MI,31302.27418150137,18920.0,2007,85579.0
EATON,MI,23396.895625951103,16935.0,2007,108358.0
KALAMAZOO,MI,61540.21424315665,37648.0,2007,245431.0
OAKLAND,MI,348067.4331655114,187436.0,2007,1199862.0
INGHAM,MI,58292.865776807725,40555.0,2007,281706.0
MUSKEGON,MI,49650.97203180418,29696.0,2007,173738.0
OTTAWA,MI,34179.230241114434,24431.0,2007,260037.0
BAY,MI,31566.546575364293,20888.0,2007,108132.0
LENAWEE,MI,25322.16353536342,14935.0,2007,101657.0
BERRIEN,MI,42890.01775072724,23310.0,2007,157378.0
SAGINAW,MI,55169.09965466717,30392.0,2007,203144.0
GENESEE,MI,123331.29163285061,77183.0,2007,438109.0
KENT,MI,107388.20758963094,69819.0,2007,598077.0
LIVINGSTON,MI,31586.676375202387,24910.0,2007,181903.0
CALHOUN,MI,50024.84640817921,32741.0,2007,137582.0
MANISTEE,MI,8406.559929000106,6714.0,2008,24960.0
CLARE,MI,16747.34605590009,8799.0,2008,31064.0
OGEMAW,MI,15679.202782500228,11595.0,2008,21885.0
OCEANA,MI,6741.8717047125365,4274.0,2008,27120.0
MACKINAC,MI,2444.701312500004,1319.0,2008,11248.0
EATON,MI,26366.590126801642,18596.0,2008,108021.0
DICKINSON,MI,9858.00102000015,8909.0,2008,26622.0
CASS,MI,4377.779272500015,3197.0,2008,52684.0
ALPENA,MI,10746.163050000256,7382.0,2008,30119.0
MACOMB,MI,318500.2024810677,182504.0,2008,837857.0
ALGER,MI,2447.770942500005,977.0,2008,9647.0
IONIA,MI,8971.848431250111,6703.0,2008,65167.0
MARQUETTE,MI,15047.38056750075,14137.0,2008,66539.0
KALAMAZOO,MI,66399.12421114463,38810.0,2008,246862.0
MENOMINEE,MI,2665.975575000008,2620.0,2008,24317.0
ANTRIM,MI,9230.22788250004,3319.0,2008,24047.0
CLINTON,MI,19937.66733645043,10388.0,2008,74302.0
LIVINGSTON,MI,34207.50287962768,27443.0,2008,181171.0
CRAWFORD,MI,10820.629241362516,5163.0,2008,14379.0
HILLSDALE,MI,10077.580686000148,6638.0,2008,46951.0
IOSCO,MI,12643.027332262749,9436.0,2008,26542.0
WASHTENAW,MI,77901.19294613169,45125.0,2008,341595.0
OSCEOLA,MI,4656.388557937537,3622.0,2008,23662.0
GENESEE,MI,136764.4509786293,83412.0,2008,433082.0
WAYNE,MI,748802.817424478,308285.0,2008,1865058.0
BENZIE,MI,3603.52077521252,2293.0,2008,17733.0
DELTA,MI,9005.360806500188,8636.0,2008,37409.0
OTTAWA,MI,37143.12431070261,26220.0,2008,261906.0
LENAWEE,MI,28037.33680395105,16835.0,2008,101169.0
VAN BUREN,MI,27854.944383000933,14605.0,2008,76501.0
MISSAUKEE,MI,2619.90336900001,1316.0,2008,15028.0
ALCONA,MI,1829.2348125000005,1426.0,2008,11286.0
EMMET,MI,19563.26377222531,8786.0,2008,32852.0
TUSCOLA,MI,9236.35073771259,6602.0,2008,56512.0
LEELANAU,MI,2035.991886000004,1148.0,2008,21731.0
OTSEGO,MI,11831.256051487786,8688.0,2008,24378.0
CHIPPEWA,MI,10589.320981500216,8080.0,2008,39247.0
KENT,MI,113308.34829518301,74878.0,2008,599234.0
BAY,MI,36131.68849743984,22138.0,2008,108320.0
SANILAC,MI,6513.149361225074,4746.0,2008,44177.0
NEWAYGO,MI,14237.026012500322,13456.0,2008,49153.0
ROSCOMMON,MI,12956.665543162702,9820.0,2008,24856.0
GRATIOT,MI,6754.410955800081,5824.0,2008,42774.0
PRESQUE ISLE,MI,3672.465217500013,1998.0,2008,13701.0
BARRY,MI,8708.89148021261,6070.0,2008,59788.0
MECOSTA,MI,10545.156132000146,7588.0,2008,42683.0
HURON,MI,7180.634991000079,5739.0,2008,33504.0
INGHAM,MI,68917.96720482125,42565.0,2008,281315.0
OAKLAND,MI,367304.4188122176,199054.0,2008,1199545.0
CHEBOYGAN,MI,12574.489129500313,9243.0,2008,26738.0
GLADWIN,MI,10874.418748162576,7008.0,2008,25956.0
BARAGA,MI,2432.384475000009,1452.0,2008,8822.0
CHARLEVOIX,MI,8441.317200000103,5043.0,2008,26280.0
JACKSON,MI,49266.20772342853,27590.0,2008,160825.0
KALKASKA,MI,7569.781719412518,4098.0,2008,17546.0
MONTMORENCY,MI,3835.8665404500066,3273.0,2008,9922.0
LAPEER,MI,19633.677240413133,13504.0,2008,89914.0
ARENAC,MI,4097.522666362502,3377.0,2008,16547.0
HOUGHTON,MI,7369.587713625075,5605.0,2008,36292.0
CALHOUN,MI,55140.764543592166,36464.0,2008,137313.0
BRANCH,MI,8465.310078000108,5921.0,2008,46305.0
ALLEGAN,MI,18907.471084075238,10484.0,2008,111589.0
LUCE,MI,3166.646587499995,3440.0,2008,6680.0
GRAND TRAVERSE,MI,33965.564979638664,19840.0,2008,86209.0
SHIAWASSEE,MI,27750.879323175708,15750.0,2008,71523.0
BERRIEN,MI,42958.28915250214,23760.0,2008,157380.0
SCHOOLCRAFT,MI,3064.38630000002,1384.0,2008,8471.0
SAGINAW,MI,67114.05597131867,35703.0,2008,201966.0
WEXFORD,MI,17546.127252262744,10442.0,2008,32765.0
MONROE,MI,55986.82918264292,35009.0,2008,152806.0
OSCODA,MI,3251.112382725008,1940.0,2008,8963.0
ONTONAGON,MI,800.9376749999983,453.0,2008,6922.0
GOGEBIC,MI,3631.4060625000066,2907.0,2008,16499.0
LAKE,MI,1040.583825000004,721.0,2008,11629.0
SAINT CLAIR,MI,48194.44316438008,38000.0,2008,165959.0
IRON,MI,3897.664687500024,2327.0,2008,12081.0
ISABELLA,MI,12760.520710950252,9670.0,2008,69328.0
MASON,MI,8365.025520000187,7301.0,2008,28668.0
MUSKEGON,MI,54480.95904566712,32881.0,2008,173846.0
MIDLAND,MI,31252.018888126117,19853.0,2008,83605.0
SAINT JOSEPH,MI,16166.20747676277,10871.0,2008,62083.0
MONTCALM,MI,14267.163629287694,10143.0,2008,63635.0
WEXFORD,MI,18042.670545225392,11832.0,2009,31624.0
CLARE,MI,18728.76854250017,10156.0,2009,30670.0
ROSCOMMON,MI,13318.77828855023,10272.0,2009,25280.0
LEELANAU,MI,2033.2878750000052,1170.0,2009,21877.0
INGHAM,MI,81430.8447281349,48451.0,2009,278804.0
BAY,MI,35887.63564226453,22697.0,2009,107778.0
SAGINAW,MI,66832.99759725576,36116.0,2009,202814.0
SANILAC,MI,7053.421312500071,5552.0,2009,43291.0
HILLSDALE,MI,8803.185997500103,6519.0,2009,46300.0
PRESQUE ISLE,MI,2520.2246327250064,1809.0,2009,13742.0
OSCODA,MI,4437.996034762517,2466.0,2009,8921.0
HURON,MI,6736.167765000069,5455.0,2009,33155.0
GRATIOT,MI,7742.774064525084,6518.0,2009,42230.0
NEWAYGO,MI,15092.140620225293,13910.0,2009,49114.0
JACKSON,MI,52821.508124515836,29048.0,2009,161621.0
HOUGHTON,MI,7797.106294312553,6050.0,2009,35214.0
OTSEGO,MI,15929.093854762812,10134.0,2009,23932.0
CRAWFORD,MI,10138.663777500013,4910.0,2009,14519.0
SAINT CLAIR,MI,52676.699287242256,39509.0,2009,169260.0
LIVINGSTON,MI,35052.77512590235,27169.0,2009,182081.0
GENESEE,MI,152996.04438329232,88429.0,2009,432720.0
VAN BUREN,MI,31395.548032950806,16288.0,2009,78026.0
ANTRIM,MI,9191.724127500063,3346.0,2009,24088.0
ONTONAGON,MI,822.9720750000013,540.0,2009,6907.0
OCEANA,MI,7301.1904726875355,4974.0,2009,27808.0
GLADWIN,MI,12142.339851337534,7958.0,2009,26273.0
SCHOOLCRAFT,MI,2964.6259500000206,1506.0,2009,8413.0
MIDLAND,MI,34221.20610135103,21995.0,2009,82738.0
LAPEER,MI,22048.21274178811,14393.0,2009,91453.0
CHIPPEWA,MI,12154.896645000226,9475.0,2009,38700.0
BARAGA,MI,2591.4229500000133,1298.0,2009,8650.0
KENT,MI,124928.4992586596,100224.0,2009,601813.0
EMMET,MI,20130.49322272537,9482.0,2009,33467.0
BENZIE,MI,4002.047600212527,2725.0,2009,17440.0
BERRIEN,MI,46294.34907544005,26992.0,2009,160129.0
LENAWEE,MI,31243.26180885112,18717.0,2009,100786.0
SHIAWASSEE,MI,27473.75400022547,15741.0,2009,71406.0
OTTAWA,MI,38653.32362584002,27583.0,2009,258564.0
MISSAUKEE,MI,2265.439912500012,1407.0,2009,14967.0
ALCONA,MI,2013.5428049999987,1671.0,2009,11361.0
OAKLAND,MI,467520.1559960164,221887.0,2009,1203288.0
TUSCOLA,MI,9731.752446562568,7169.0,2009,56538.0
SAINT JOSEPH,MI,16221.015922950195,11066.0,2009,62219.0
WAYNE,MI,723683.2989236364,326537.0,2009,1977997.0
DELTA,MI,8845.086990000149,11993.0,2009,37413.0
IONIA,MI,9964.680437250041,7406.0,2009,63685.0
WASHTENAW,MI,91191.34635113203,48740.0,2009,346007.0
EATON,MI,29123.987727939137,20603.0,2009,106894.0
ALLEGAN,MI,21277.487051588003,12240.0,2009,112817.0
CASS,MI,5233.954653862527,3987.0,2009,50483.0
ALPENA,MI,10662.164276362771,8226.0,2009,29718.0
ARENAC,MI,5359.4988788625205,4403.0,2009,16561.0
KALKASKA,MI,7288.140784762548,4493.0,2009,17106.0
MENOMINEE,MI,3057.673387500007,3440.0,2009,24230.0
IRON,MI,4483.243762500027,2498.0,2009,11923.0
BRANCH,MI,9618.222428400106,6892.0,2009,45890.0
CHEBOYGAN,MI,12478.6260345378,9495.0,2009,26711.0
BARRY,MI,9557.309738850085,6618.0,2009,58815.0
CLINTON,MI,18995.990392500265,10642.0,2009,69534.0
OSCEOLA,MI,4866.794494312531,4124.0,2009,23069.0
CALHOUN,MI,55880.783652041806,40531.0,2009,136875.0
IOSCO,MI,13858.44471135023,11126.0,2009,26257.0
ALGER,MI,2269.224900000015,1125.0,2009,9512.0
MANISTEE,MI,8493.687759525097,6886.0,2009,24741.0
MACKINAC,MI,3148.854225000009,1816.0,2009,10871.0
ISABELLA,MI,15048.049113862742,10229.0,2009,66652.0
GRAND TRAVERSE,MI,38085.41899698889,22955.0,2009,85076.0
MASON,MI,10142.738356575135,8856.0,2009,28676.0
LAKE,MI,1112.852812500004,869.0,2009,11191.0
GOGEBIC,MI,4071.506047500006,3158.0,2009,16193.0
MARQUETTE,MI,14600.180995650648,14069.0,2009,65298.0
MECOSTA,MI,11080.316820000215,9065.0,2009,41976.0
CHARLEVOIX,MI,9619.948576350129,5513.0,2009,26098.0
MONTCALM,MI,17726.750276550327,12712.0,2009,62913.0
KALAMAZOO,MI,77538.96802542111,46438.0,2009,245053.0
MONTMORENCY,MI,3745.394700000006,3743.0,2009,10237.0
MONROE,MI,70079.59783133118,40619.0,2009,152899.0
LUCE,MI,4009.1845125000173,2269.0,2009,6645.0
DICKINSON,MI,11215.149000000214,10069.0,2009,27003.0
MACOMB,MI,379622.2361923445,198585.0,2009,828469.0
OGEMAW,MI,18302.49511931281,12239.0,2009,21359.0
MUSKEGON,MI,60018.94692131697,37086.0,2009,174156.0
IRON,MI,4999.792428862541,2822.0,2010,12057.0
KALKASKA,MI,7879.521447262545,4639.0,2010,17400.0
MONROE,MI,86269.34929590678,47452.0,2010,152784.0
GLADWIN,MI,10733.477773162542,7582.0,2010,26076.0
MANISTEE,MI,8706.153578400112,7293.0,2010,24951.0
ONTONAGON,MI,790.4593875000016,578.0,2010,6976.0
ALGER,MI,2656.1615400000146,1287.0,2010,9604.0
MACOMB,MI,432449.9723391792,224629.0,2010,837490.0
OSCEOLA,MI,5199.31971386252,4529.0,2010,23681.0
LUCE,MI,4364.523337500015,3313.0,2010,6685.0
SCHOOLCRAFT,MI,3002.59282500002,1631.0,2010,8640.0
DICKINSON,MI,10620.512287500183,10017.0,2010,26584.0
GENESEE,MI,159234.04995696942,94417.0,2010,433054.0
BARAGA,MI,2762.0044875000185,1382.0,2010,8882.0
ANTRIM,MI,8602.330785225087,3527.0,2010,23975.0
CASS,MI,5230.20224250003,4481.0,2010,52429.0
CHIPPEWA,MI,12263.231456362782,10477.0,2010,39078.0
LAKE,MI,1204.6739250000055,923.0,2010,11625.0
LEELANAU,MI,1990.6444500000048,1234.0,2010,21757.0
MONTMORENCY,MI,3909.8719538625055,3662.0,2010,9920.0
GOGEBIC,MI,5444.103990000055,3983.0,2010,16471.0
HOUGHTON,MI,8000.546566575078,6443.0,2010,36192.0
PRESQUE ISLE,MI,3367.988013862514,2242.0,2010,13697.0
OAKLAND,MI,500393.7530355832,246175.0,2010,1201113.0
HURON,MI,6884.141062500099,5872.0,2010,33642.0
OSCODA,MI,4022.123948850019,2577.0,2010,8884.0
SANILAC,MI,7835.437129087622,6364.0,2010,44010.0
MARQUETTE,MI,14429.680435875753,15536.0,2010,66514.0
ALPENA,MI,11655.145612500275,8895.0,2010,29958.0
OGEMAW,MI,17550.55951590031,13708.0,2010,21862.0
MUSKEGON,MI,65572.65964541743,40838.0,2010,173223.0
WAYNE,MI,846850.4766356747,381852.0,2010,1870362.0
MENOMINEE,MI,3315.1033274999986,3718.0,2010,24245.0
MISSAUKEE,MI,2315.8006050000117,1401.0,2010,14962.0
DELTA,MI,10523.021239500298,17208.0,2010,37403.0
MACKINAC,MI,3900.3628500000177,1996.0,2010,11281.0
BARRY,MI,9385.0245000001,6644.0,2010,59576.0
SAGINAW,MI,68847.63207795653,39959.0,2010,202336.0
LENAWEE,MI,30896.65879931384,20558.0,2010,100911.0
